Video_ID,Title,beautiful,funny,ingenious,ok,fascinating,total_count,persuasive,inspiring,longwinded,informative,jaw-dropping,obnoxious,confusing,courageous,unconvincing,Totalviews,Retention_time_in_days,Video_Length_(sec),Nb_Words_in_Transcript_(without_tags),Words_per_second,Keywords,Is_a_Talk?,url
2263,How this FBI strategy is actually creating US-based terrorists,14,10,12,39,145,1397,96,5,2,484,226,20,13,265,66,1259896,871,562,1641,2.9199288256200004,Surveillance;TED Fellows;United States;government;terrorism;violence,Yes,https://www.ted.com/talks/trevor_aaronson_how_this_fbi_strategy_is_actually_creating_us_based_terrorists
2454,Simple hacks for life with Parkinson's,142,11,174,11,120,950,22,294,3,115,29,2,1,22,4,858993,591,417,982,2.35491606715,TEDx;creativity;curiosity;design;empathy;family;illusion;india;innovation;invention;mobility;motivation;product design;simplicity,Yes,https://www.ted.com/talks/mileha_soneji_simple_hacks_for_life_with_parkinson_s
2707,A burial practice that nourishes the planet,104,18,59,17,109,855,127,109,4,192,14,8,2,88,4,958589,223,714,1587,2.22268907563,TEDMED;animals;bacteria;choice;death;ecology;environment;family;green;humanity;nature;pollution;potential;sanitation;social change;society,Yes,https://www.ted.com/talks/caitlin_doughty_a_burial_practice_that_nourishes_the_planet
498,The difference between winning and succeeding,724,296,157,219,502,6728,482,3246,204,352,141,18,59,267,61,4926498,3133,1056,3192,3.02272727273,culture;education;leadership;life;poetry;sports;work,Yes,https://www.ted.com/talks/john_wooden_on_the_difference_between_winning_and_success
2610,Everything you hear on film is a lie,78,102,107,129,341,1472,93,95,22,435,48,4,1,13,4,1249395,360,993,1785,1.79758308157,TEDx;brain;communication;entertainment;film;hearing;illusion;library;media;mind;music;sound;speech;storytelling;technology,Yes,https://www.ted.com/talks/tasos_frantzolas_everything_you_hear_on_film_is_a_lie
1906,So we leaned in ... now what?,32,15,12,30,38,1087,126,456,22,94,12,23,9,183,35,2156006,1376,1016,3278,3.2263779527599996,Gender equality;feminism;leadership;women;women in business;work,Yes,https://www.ted.com/talks/sheryl_sandberg_so_we_leaned_in_now_what
1205,Suddenly  my body,499,10,41,79,158,3353,90,829,120,56,247,204,123,769,128,1353319,2270,778,2002,2.5732647814900003,Human body;activism;brain;cancer;culture;poetry,Yes,https://www.ted.com/talks/eve_ensler
2531,What can we learn from shortcuts?,48,55,138,49,209,1490,211,305,6,416,25,4,3,14,7,1406998,485,440,1141,2.5931818181799997,architecture;cities;community;design;environment;potential;product design;public spaces;society;urban planning,Yes,https://www.ted.com/talks/tom_hulme_what_can_we_learn_from_shortcuts
1557,Mental health for all by involving all,33,0,42,18,44,694,129,168,10,172,23,0,3,47,5,940955,1867,742,1982,2.67115902965,depression;global issues;health;mental health;public health,Yes,https://www.ted.com/talks/vikram_patel_mental_health_for_all_by_involving_all
177,The case for optimism,28,2,14,44,57,884,48,210,94,171,28,9,19,56,104,419946,3624,1261,2582,2.04758128469,climate change;culture;global issues;health;peace,Yes,https://www.ted.com/talks/larry_brilliant_makes_the_case_for_optimism
287,Clonie,134,373,51,105,32,824,3,20,5,1,12,27,15,19,27,685641,3405,140,234,1.6714285714300001,culture;entertainment;genetics;live music;piano;science;singer,No,https://www.ted.com/talks/nellie_mckay_sings_clonie_1
1460,A reality check on renewables,12,41,44,59,121,1389,312,109,31,506,36,13,25,45,35,464810,1975,1115,3086,2.76771300448,TEDx;alternative energy;climate change;data;electricity;global issues;math;solar energy;sustainability;wind energy,Yes,https://www.ted.com/talks/david_mackay_a_reality_check_on_renewables
1459,4 lessons from robots about being human,30,9,57,91,119,856,39,177,89,118,29,17,13,26,42,361784,1974,1029,2433,2.36443148688,AI;Internet;TEDx;art;biotech;collaboration;community;computers;garden;interface design;machine learning;open-source;philosophy;programming;robots;science;science and art;social media;software,Yes,https://www.ted.com/talks/ken_goldberg_4_lessons_from_robots_about_being_human
1032,A police chief with a difference,79,26,74,47,170,2246,143,794,13,95,141,14,9,614,27,857169,2505,527,1593,3.02277039848,crime;culture;education;global issues;india;social change,Yes,https://www.ted.com/talks/kiran_bedi_a_police_chief_with_a_difference
2614,Your smartphone is a civil rights issue,36,25,24,83,77,1781,189,68,35,608,40,72,46,123,355,1317267,356,464,1089,2.3469827586200003,Internet;Surveillance;TED Fellows;activism;choice;communication;computers;data;government;hack;security;society;technology,Yes,https://www.ted.com/talks/christopher_soghoian_your_smartphone_is_a_civil_rights_issue
1289,What we learn before we're born,130,17,58,172,592,2508,193,229,127,776,90,21,16,24,63,1806048,2154,1006,2368,2.3538767395599995,brain;children;culture;education;evolution;food;mental health;neuroscience;pregnancy;science;writing,Yes,https://www.ted.com/talks/annie_murphy_paul_what_we_learn_before_we_re_born
1290,Dance vs. powerpoint  a modest proposal,447,124,381,24,301,2310,190,399,18,62,135,22,18,101,88,488515,2153,677,1397,2.0635155096,TEDx;biology;dance;entertainment;physics;presentation;science;science and art;technology,Yes,https://www.ted.com/talks/john_bohannon_dance_vs_powerpoint_a_modest_proposal
1634,A father-daughter bond  one photo at a time,422,19,28,65,54,980,35,293,8,5,9,11,6,9,16,1412892,1768,218,532,2.44036697248,children;parenting;photography,Yes,https://www.ted.com/talks/steven_addis_a_father_daughter_bond_one_photo_at_a_time
1562,The promise of research with stem cells,20,3,66,31,119,719,86,92,16,175,44,12,13,24,18,836420,1865,898,2226,2.47884187082,Bioethics;biology;biotech;disease;economics;future;genetics;health;health care;illness;innovation;medical imaging;medical research;medicine;molecular biology;pharmaceuticals;science;technology,Yes,https://www.ted.com/talks/susan_solomon_the_promise_of_research_with_stem_cells
1638,What we learned from teetering on the fiscal cliff,1,8,26,27,41,706,168,59,25,247,14,15,8,18,49,784517,1767,1188,3155,2.65572390572,economics;global issues;politics,Yes,https://www.ted.com/talks/adam_davidson_what_we_learned_from_teetering_on_the_fiscal_cliff
2538,Redemption Song,475,11,15,36,68,1566,101,529,3,58,20,9,0,218,23,1553145,478,518,811,1.56563706564,Criminal Justice;United States;activism;big problems;culture;live music;music;performance;personal growth;piano;policy;prison;singer;social change;society;vocals,No,https://www.ted.com/talks/john_legend_redemption_song
1641,Re-engineering mosquitos to fight disease,15,9,268,30,156,916,67,68,4,235,31,3,8,12,10,947052,1753,837,2262,2.70250896057,DNA;animals;biomimicry;biotech;disease;ecology;engineering;genetics;global issues;health;illness;innovation;insects;pandemic;public health;science;synthetic biology;technology,Yes,https://www.ted.com/talks/hadyn_parry_re_engineering_mosquitos_to_fight_disease
2617,Your company's data could help end world hunger,48,31,50,12,30,485,76,90,0,107,6,1,4,18,12,964376,354,675,1809,2.68,big problems;collaboration;communication;data;decision-making;humanity;innovation;society;technology,Yes,https://www.ted.com/talks/mallory_soldner_your_company_s_data_could_end_world_hunger
1644,How a boy became an artist,316,251,13,24,107,1552,21,663,8,25,26,0,0,95,3,883505,1747,1128,3268,2.8971631205699997,TEDx;art;books;children;design;storytelling;writing,Yes,https://www.ted.com/talks/jarrett_j_krosoczka_how_a_boy_became_an_artist
2824,What moral decisions should driverless cars make?,5,17,23,2,50,273,29,24,2,103,5,2,2,7,2,823496,87,815,1835,2.25153374233,AI;driverless cars;innovation;law;morality;technology,Yes,https://www.ted.com/talks/iyad_rahwan_what_moral_decisions_should_driverless_cars_make
2836,How your brain decides what is beautiful,64,6,48,35,155,759,57,65,13,267,14,9,10,6,10,1659814,102,887,1631,1.8387824126299999,TEDMED;beauty;brain;cognitive science;evolution;evolutionary psychology;humanity;nature;neuroscience;science;science and art,Yes,https://www.ted.com/talks/anjan_chatterjee_how_your_brain_decides_what_is_beautiful
2838,How artists can (finally) get paid in the digital age ,34,22,38,6,46,464,36,138,0,113,2,0,3,20,6,878346,94,631,1784,2.8272583201300003,art;business;creativity;entrepreneur;money;music,Yes,https://www.ted.com/talks/jack_conte_how_artists_can_finally_get_paid_in_the_digital_age
2846,A lyrical bridge between past  present and future,173,10,21,7,58,550,14,187,14,7,10,6,3,39,1,780313,87,1215,2780,2.28806584362,art;humanity;performance;personal growth;poetry;self;writing,Yes,https://www.ted.com/talks/david_whyte_a_lyrical_bridge_between_past_present_and_future
2853,What it feels like to see Earth from space,38,7,20,3,48,340,23,78,3,79,26,3,0,9,3,940910,71,725,1661,2.2910344827599998,TEDx;art;climate change;environment;photography,Yes,https://www.ted.com/talks/benjamin_grant_what_it_feels_like_to_see_earth_from_space
2857,Fun  fierce and fantastical African art,32,24,3,4,27,219,26,63,0,19,4,3,0,11,3,671452,81,310,648,2.09032258065,Africa;TED Fellows;art;creativity;storytelling,Yes,https://www.ted.com/talks/wanuri_kahiu_fun_fierce_and_fantastical_african_art
2861,There's more to life than being happy,949,8,43,92,389,4123,280,1455,14,524,57,20,12,231,49,2525919,67,738,1740,2.3577235772400003,happiness;humanity;personal growth;psychology;relationships;storytelling,Yes,https://www.ted.com/talks/emily_esfahani_smith_there_s_more_to_life_than_being_happy
2865,Would you live in a floating city in the sky?,51,2,57,8,48,337,9,73,1,32,23,1,10,17,5,419410,72,663,1675,2.52639517345,TED en Espaol;art;creativity;design;environment;future;innovation;invention;pollution;solar energy;sustainability;technology;wind energy,Yes,https://www.ted.com/talks/tomas_saraceno_would_you_live_in_a_floating_bubble_in_the_sky
2869,The most Martian place on Earth,11,57,15,19,76,363,17,34,2,101,17,3,1,7,3,801535,59,290,735,2.5344827586200003,Mars;South America;TED Fellows;astrobiology;biology;exploration;extraterrestrial life;science;universe,Yes,https://www.ted.com/talks/armando_azua_bustos_the_most_martian_place_on_earth
2872,The fascinating secret lives of giant clams,21,59,4,30,64,384,41,16,6,113,5,3,4,6,12,844906,53,327,696,2.12844036697,TED Fellows;animals;biology;conservation;environment;marine biology;nature;oceans;pollution;science,Yes,https://www.ted.com/talks/mei_lin_neo_the_fascinating_secret_lives_of_giant_clams
2876,How our friendship survives our opposing politics,32,37,2,19,27,454,70,123,4,40,2,13,1,72,12,850375,68,865,2483,2.87052023121,TEDx;communication;friendship;politics;society,Yes,https://www.ted.com/talks/caitlin_quattromani_and_lauran_arledge_how_our_friendship_survives_our_opposing_politics
2879,What we're missing in the debate about immigration,57,6,49,11,26,473,58,78,3,68,30,4,2,49,32,834791,59,476,1179,2.4768907563,TED Residency;United States;community;family;immigration;journalism;social change;society,Yes,https://www.ted.com/talks/duarte_geraldino_what_we_re_missing_in_the_debate_about_immigration
2882,How a video game might help us build better cities,25,5,44,40,51,426,21,74,15,76,7,6,13,4,45,1020799,57,519,1141,2.19845857418,cities;design;future;infrastructure;play;public spaces;society;software;urban planning,Yes,https://www.ted.com/talks/karoliina_korppoo_how_a_video_game_might_help_us_build_better_cities
2886,How LIGO discovered gravitational waves -- and what might be next,39,13,10,8,110,369,7,58,1,94,12,3,4,9,1,339407,46,819,1565,1.91086691087,TED en Espaol;collaboration;discovery;innovation;nature;physics;science;space;technology;universe,Yes,https://www.ted.com/talks/gabriela_gonzalez_how_ligo_discovered_gravitational_waves_and_what_might_be_next
2891,How Africa can use its traditional knowledge to make progress,33,5,31,2,71,766,99,243,2,130,11,3,3,132,1,751399,40,849,1898,2.23557126031,Africa;agriculture;creativity;culture;education;policy;social change;society,Yes,https://www.ted.com/talks/chika_ezeanya_esiobu_how_africa_can_use_its_traditional_knowledge_to_make_progress
2894,3 fears about screen time for kids -- and why they're not true,18,14,20,21,90,715,119,70,5,190,4,19,15,14,116,987046,37,711,1678,2.3600562587900002,children;communication;education;family;future;media;technology,Yes,https://www.ted.com/talks/sara_dewitt_3_fears_about_screen_time_for_kids_and_why_they_re_not_true
2898,A global food crisis may be less than a decade away,12,4,19,13,52,623,62,67,12,275,23,1,10,44,29,916078,43,1073,2233,2.08108108108,Africa;agriculture;data;economics;farming;food;future;global issues;investment;society,Yes,https://www.ted.com/talks/sara_menker_a_global_food_crisis_may_be_only_a_decade_away
3269,The revolutionary power of diverse thought,254,20,47,28,154,1372,88,345,13,101,13,10,15,266,18,1118585,36,1318,2831,2.14795144158,complexity;culture;democracy;global issues;humanity;identity;leadership;politics;social change;society;women;writing,Yes,https://www.ted.com/talks/elif_shafak_the_revolutionary_power_of_diverse_thought
1964,Why giving away our wealth has been the most satisfying thing we've done,251,42,45,64,375,2556,173,955,18,380,54,42,7,138,12,3149306,1299,1500,4444,2.96266666667,activism;business;money;philanthropy,Yes,https://www.ted.com/talks/bill_and_melinda_gates_why_giving_away_our_wealth_has_been_the_most_satisfying_thing_we_ve_done
1693,The Internet could crash. We need a Plan B,19,22,33,96,131,1375,267,56,50,568,36,4,17,30,46,1270682,1679,751,2092,2.7856191744300003,Internet;TED Brain Trust;computers;technology,Yes,https://www.ted.com/talks/danny_hillis_the_internet_could_crash_we_need_a_plan_b
2499,A sci-fi vision of love from a 318-year-old hologram,206,11,66,40,153,740,8,57,38,7,42,23,33,19,37,880927,535,758,1542,2.0343007915599998,adventure;aging;beauty;communication;death;entertainment;exploration;future;humanity;identity;literature;performance;relationships;space;storytelling;universe;visualizations,Yes,https://www.ted.com/talks/monica_byrne_a_sci_fi_vision_of_love_from_a_318_year_old_hologram
70,8 secrets of success,584,2996,643,690,790,15192,1447,5034,27,1951,251,57,43,465,214,10974392,3966,210,537,2.55714285714,business;culture;entertainment;happiness;psychology;success;work,Yes,https://www.ted.com/talks/richard_st_john_s_8_secrets_of_success
142,The potential of regenerative medicine,36,23,304,47,553,2688,237,401,26,471,463,16,13,83,15,1439739,3763,1165,3349,2.87467811159,Bioethics;cancer;design;health;health care;medicine;technology,Yes,https://www.ted.com/talks/alan_russell_on_regenerating_our_bodies
36,The hidden world of shadow cities,18,3,21,62,130,1012,73,106,71,266,32,48,36,46,100,681351,3947,843,2255,2.67497034401,business;cities;culture;entrepreneur;future;global development;global issues;policy;poverty;social change,Yes,https://www.ted.com/talks/robert_neuwirth_on_our_shadow_cities
2581,Why helmets don't prevent concussions -- and what might,20,18,54,73,126,1625,99,73,247,356,29,238,24,24,244,1211546,409,956,2786,2.9142259414200002,TEDx;biomechanics;brain;children;design;engineering;health;innovation;invention;medical research;mental health;neuroscience;product design;science;technology,Yes,https://www.ted.com/talks/david_camarillo_why_helmets_don_t_prevent_concussions_and_what_might
272,The psychology of evil,136,51,218,128,1308,7413,904,1608,85,1292,787,52,52,741,51,5883326,3317,1396,3828,2.74212034384,children;crime;culture;education;evil;global issues;peace;prison;psychology,Yes,https://www.ted.com/talks/philip_zimbardo_on_the_psychology_of_evil
571,Learning from the gecko's tail,95,61,268,20,567,1747,55,166,4,231,265,3,5,0,7,667363,3056,714,1941,2.71848739496,animals;biology;biomechanics;design;materials;robots;technology,Yes,https://www.ted.com/talks/robert_full_learning_from_the_gecko_s_tail
2414,Glow-in-the-dark sharks and other stunning sea creatures,216,9,22,9,336,1095,18,80,4,280,88,4,10,12,7,1869703,635,834,2214,2.6546762589900004,adventure;beauty;biodiversity;biology;environment;exploration;fish;life;marine biology;mission blue;nature;neuroscience;oceans;photography;science;submarine;water,Yes,https://www.ted.com/talks/david_gruber_glow_in_the_dark_sharks_and_other_stunning_sea_creatures
